prediction_horizon_hours,inclination_deg,eccentricity,mean_motion_rev_day,bstar,mean_motion_derivative,NORAD_CAT_ID,reliability_label,reliability
10.94355504,87.9079,0.00019929,13.16594694,5.2866157e-05,3.3e-07,56046,1,Reliable
18.23925672,87.908,0.00020034,13.16594782,-1.885437e-06,1.2e-07,56046,1,Reliable
5.47178064,87.9081,0.00020083,13.16594788,2.7922777e-05,2.4e-07,56046,1,Reliable
10.94355024,87.9081,0.00020045,13.16594748,-5.3371534e-05,-8e-08,56046,1,Reliable
1.82392248,87.9082,0.00019937,13.16595012,-3.6911429e-05,-1e-08,56046,1,Reliable
21.88712496,87.9082,0.0001995,13.16595167,-1.453535e-05,7e-08,56046,1,Reliable
1.82391192,87.9083,0.00019818,13.16594799,-0.00015736941,-4.7e-07,56046,1,Reliable
5.4717792,87.9084,0.0001988,13.16595426,-2.7608e-05,2e-08,56046,1,Reliable
5.47178712,87.9085,0.00019863,13.16595421,-8.9527956e-05,-2.1e-07,56046,1,Reliable
10.94354832,87.9086,0.00019899,13.16595002,-7.7872332e-05,-1.7e-07,56046,1,Reliable
1.82392992,87.9087,0.00019913,13.16595649,-0.00013130451,-3.7e-07,56046,1,Reliable
5.471773440000001,87.9086,0.0001989,13.16595422,-0.00010972,-2.9e-07,56046,1,Reliable
5.47179192,87.9087,0.00020012,13.16595431,0.00010329594,5.2e-07,56046,1,Reliable
1.82392944,87.9087,0.0001992,13.16594972,-2.5482e-05,3e-08,56046,1,Reliable
16.4153196,87.9088,0.0001998,13.16595069,-0.00017668,-5.5e-07,56046,1,Reliable
7.29571464,87.9088,0.0001985,13.1659563,0.0001122,5.6e-07,56046,1,Reliable
9.1196328,87.9087,0.0001971,13.16595365,-1.9041e-05,6e-08,56046,1,Reliable
1.8239112,87.9087,0.0001971,13.16595285,3.1899692e-05,2.5e-07,56046,1,Reliable
12.76748928,87.9088,0.0001968,13.16595821,0.0002148,9.5e-07,56046,1,Reliable
10.94355024,87.9089,0.0001956,13.16595447,0.00015516,7.2e-07,56046,1,Reliable
1.82392872,87.9089,0.00019601,13.16595612,0.00022926014,1e-06,56046,1,Reliable
10.94355456,87.9089,0.0001958,13.16595533,0.00012602,6.1e-07,56046,1,Reliable
12.767476080000002,87.9089,0.00019455,13.16595295,0.00022096606,9.7e-07,56046,1,Reliable
21.88710432,87.9089,0.0001951,13.16595364,0.00019596,8.8e-07,56046,1,Reliable
1.82392608,87.9089,0.00019556,13.16595378,3.0414352e-05,2.4e-07,56046,1,Reliable
10.94354808,87.9089,0.00019499,13.16595229,4.4108061e-05,3e-07,56046,1,Reliable
5.4717864,87.9089,0.00019455,13.1659527,6.5162461e-05,3.8e-07,56046,1,Reliable
5.47176312,87.909,0.0001952,13.16595056,-0.00025219,-8.4e-07,56046,1,Reliable
1.82392536,87.909,0.00019461,13.16595535,-0.00010156917,-2.6e-07,56046,1,Reliable
10.9435524,87.909,0.00019443,13.16595507,-0.00012704378,-3.6e-07,56046,1,Reliable
5.471778479999999,87.909,0.00019421,13.16595275,-6.5182923e-05,-1.2e-07,56046,1,Reliable
7.29569832,87.9091,0.00019426,13.16595394,-0.00027010125,-9e-07,56046,1,Reliable
9.11962632,87.9092,0.00019303,13.16595444,-0.00016886621,-5.2e-07,56046,1,Reliable
12.76747728,87.9093,0.00019308,13.16595504,-0.00014024596,-4.1e-07,56046,1,Reliable
7.295696639999999,87.9094,0.00019275,13.165956,-8.8674995e-05,-2.1e-07,56046,1,Reliable
16.41534528,87.9095,0.00019279,13.16595967,-0.00011463997,-3.1e-07,56046,1,Reliable
3.64784784,87.9097,0.00019176,13.16595415,-7.0246769e-05,-1.4e-07,56046,1,Reliable
10.94355264,87.9098,0.00019198,13.16595667,-7.220834e-05,-1.5e-07,56046,1,Reliable
9.11963184,87.9098,0.00019118,13.16595802,5.04986e-06,1.5e-07,56046,1,Reliable
12.76746696,87.9099,0.0001909,13.16595724,4.833e-05,3.1e-07,56046,1,Reliable
1.82392944,87.9099,0.00018981,13.16596252,0.00029309766,1.25e-06,56046,1,Reliable
23.71103808,87.9099,0.00018978,13.16596071,0.00024862522,1.08e-06,56046,1,Reliable
10.94355744,87.9098,0.00018738,13.16595634,0.00021265608,9.4e-07,56046,1,Reliable
1.82393352,87.9099,0.00018769,13.16595453,0.00023440472,1.02e-06,56046,1,Reliable
9.1196076,87.9099,0.00018716,13.16595043,0.00012573212,6.1e-07,56046,1,Reliable
12.76748568,87.9099,0.00018772,13.16595789,0.00036253533,1.51e-06,56046,1,Reliable
1.82391408,87.91,0.00018903,13.16595446,0.00016120953,7.4e-07,56046,1,Reliable
21.88710648,87.9101,0.0001899,13.16595933,0.00029175262,1.24e-06,56046,1,Reliable
10.94354352,87.9102,0.00018887,13.16595525,6.9682583e-05,3.9e-07,56046,1,Reliable
20.06317656,87.9104,0.00018991,13.16595551,0.00018725638,8.4e-07,56046,1,Reliable
16.4153124,87.9107,0.00019069,13.1659563,-7.7255329e-05,-1.7e-07,56046,1,Reliable
10.94354832,87.9108,0.00018778,13.16596109,4.0994729e-05,2.9e-07,56046,1,Reliable
7.295696879999999,87.9108,0.00018567,13.16596309,-0.00011552341,-3.1e-07,56046,1,Reliable
20.063179440000003,87.9106,0.00018447,13.16596193,1.4245619e-05,1.8e-07,56046,1,Reliable
9.11964024,87.911,0.00018291,13.16596215,-4.6991699e-05,-5e-08,56046,1,Reliable
1.82393184,87.9109,0.000185,13.16595952,-0.00031201,-1.06e-06,56046,1,Reliable
12.76746528,87.911,0.0001851,13.16595735,-0.0003953149,-1.38e-06,56046,1,Reliable
20.0631672,87.9113,0.00019077,13.16596219,2.06088e-07,1.3e-07,56046,1,Reliable
7.29570168,87.9114,0.00018965,13.16596651,0.0001001428,5.1e-07,56046,1,Reliable
14.5914072,87.9114,0.00018926,13.16596479,8.7493698e-05,4.6e-07,56046,1,Reliable
5.47177392,87.9115,0.00019337,13.1659589,0.00033186618,1.4e-06,56046,1,Reliable
10.943547120000002,87.9114,0.00018954,13.16595939,0.00021373374,9.5e-07,56046,1,Reliable
1.82392896,87.9115,0.00018988,13.1659601,0.00023636759,1.03e-06,56046,1,Reliable
7.2957228,87.9115,0.0001894,13.16595886,7.8427e-05,4.3e-07,56046,1,Reliable
3.64782024,87.9115,0.00018818,13.16594755,-9.3653401e-05,-2.3e-07,56046,1,Reliable
9.11963424,87.9115,0.00018903,13.16595814,0.00024425485,1.06e-06,56046,1,Reliable
1.82391432,87.9116,0.0001897,13.16595405,0.00010563,5.3e-07,56046,1,Reliable
7.29570048,87.9116,0.00018984,13.1659588,0.00019668686,8.8e-07,56046,1,Reliable
5.47176744,87.9117,0.00018925,13.16595908,5.91434e-05,3.5e-07,56046,1,Reliable
10.943547359999998,87.9117,0.00018887,13.16596084,9.8217116e-05,5e-07,56046,1,Reliable
1.82392224,87.9118,0.00018902,13.16596124,-2.042534e-05,5e-08,56046,1,Reliable
10.943580720000002,87.9118,0.00018948,13.16596201,5.493641e-06,1.5e-07,56046,1,Reliable
10.94358432,87.912,0.0001889,13.16594952,-0.00038781,-1.35e-06,56046,1,Reliable
1.82392848,87.9122,0.00018895,13.16593943,-0.00075166855,-2.75e-06,56046,1,Reliable
9.11963304,87.9122,0.00018958,13.16593947,-0.00079171754,-2.9e-06,56046,1,Reliable
7.29571272,87.9123,0.00019053,13.1659387,-0.00055762759,-2e-06,56046,1,Reliable
12.76749408,87.9125,0.00019059,13.16593836,-0.00061363659,-2.22e-06,56046,1,Reliable
7.295724959999999,87.9126,0.00019005,13.16594038,-0.00067113401,-2.44e-06,56046,1,Reliable
32.83072488,87.9127,0.00019136,13.16592901,-0.00021263794,-6.8e-07,56046,1,Reliable
7.29573216,87.9131,0.00018941,13.16593125,4.2668203e-05,2.9e-07,56046,1,Reliable
7.29571056,87.9132,0.00018933,13.16592658,-0.00017106913,-5.3e-07,56046,1,Reliable
3.64785264,87.9132,0.0001899,13.16592781,0.00011507,5.7e-07,56046,1,Reliable
20.06322,87.9132,0.00018999,13.16593078,0.00018875292,8.5e-07,56046,1,Reliable
9.1196532,87.9132,0.00019144,13.16592803,0.00039639403,1.64e-06,56046,1,Reliable
12.767502,87.9106,0.00019459,13.1659425,0.00022369298,9.8e-07,56047,1,Reliable
10.94357928,87.9103,0.00019128,13.16594231,9.2280259e-05,4.8e-07,56047,1,Reliable
3.647839920000001,87.9105,0.000193,13.16593737,0.00019404069,8.7e-07,56047,1,Reliable
10.94357904,87.9104,0.00020017,13.16594809,-0.00010780579,-2.8e-07,56047,1,Reliable
10.94355936,87.9106,0.00020117,13.16593471,0.0002131154,9.4e-07,56047,1,Reliable
9.11963712,87.9106,0.00020102,13.16593764,0.00048564426,1.99e-06,56047,1,Reliable
27.35900592,87.9097,0.0001949,13.16594053,0.0004734,1.94e-06,56047,1,Reliable
18.23905464,87.9114,0.0002207,13.16590843,-0.0010428,-3.86e-06,56047,0,Not Reliable
10.94372664,87.9106,0.0002582,13.16599624,0.0018386,7.16e-06,56047,0,Not Reliable
12.767454,87.9109,0.00021184,13.16592411,-0.00046803287,-1.66e-06,56047,1,Reliable
10.94354256,87.9119,0.0002003,13.1659322,0.00023114135,1.01e-06,56047,1,Reliable
12.76749432,87.9104,0.00020451,13.16597862,-0.0021743098,-8.18e-06,56047,1,Reliable
5.47178808,87.9099,0.0002038,13.16594401,7.0821e-06,1.6e-07,56047,1,Reliable
10.94355552,87.9101,0.0002037,13.16594213,-0.00012014,-3.3e-07,56047,1,Reliable
1.8239232,87.91,0.0002044,13.16594751,-4.9129e-05,-6e-08,56047,1,Reliable
5.4717816,87.9101,0.00020459,13.16594911,-9.494022e-06,9e-08,56047,1,Reliable
7.29573048,87.9101,0.0002053,13.16594861,-3.444e-06,1.2e-07,56047,1,Reliable
9.11962296,87.9101,0.0002057,13.1659432,-0.00042964,-1.51e-06,56047,1,Reliable
1.823928,87.9101,0.0002059,13.16594665,-6.3133e-05,-1.1e-07,56047,1,Reliable
5.47177656,87.9101,0.00020597,13.16594608,-4.6341689e-05,-5e-08,56047,1,Reliable
5.47179432,87.9101,0.0002067,13.16594822,5.397501e-05,3.3e-07,56047,1,Reliable
5.47177584,87.9103,0.00020447,13.16594469,-0.00011758868,-3.2e-07,56047,1,Reliable
7.295713920000001,87.9102,0.000205,13.16594988,-0.00021614,-7e-07,56047,1,Reliable
5.471773440000001,87.9103,0.00020422,13.16594328,0.00016012517,7.4e-07,56047,1,Reliable
3.64785408,87.9103,0.000205,13.16594827,0.00019393,8.7e-07,56047,1,Reliable
14.5914216,87.9102,0.00020463,13.16594975,0.00011918251,5.8e-07,56047,1,Reliable
9.11964504,87.9101,0.00020623,13.16594763,0.00018579195,8.4e-07,56047,1,Reliable
1.82392896,87.9101,0.00020598,13.1659442,6.9822619e-05,4e-07,56047,1,Reliable
1.8239208,87.9101,0.0002056,13.16594389,2.1429e-05,2.1e-07,56047,1,Reliable
10.94356368,87.91,0.00020587,13.16594537,0.00014831299,7e-07,56047,1,Reliable
25.53497112,87.91,0.00020711,13.16594359,0.00027208054,1.17e-06,56047,1,Reliable
9.11963376,87.91,0.00020808,13.16594592,0.0001373501,6.5e-07,56047,1,Reliable
1.82393496,87.91,0.00020878,13.16594436,0.00016205143,7.5e-07,56047,1,Reliable
5.471773440000001,87.9099,0.0002093,13.16594133,2.2227e-05,2.1e-07,56047,1,Reliable
5.47177512,87.9099,0.00021004,13.16594403,8.094753e-05,4.4e-07,56047,1,Reliable
1.82392152,87.9099,0.0002104,13.16594501,0.00016429,7.6e-07,56047,1,Reliable
5.4717888,87.9099,0.00021103,13.16594619,0.00027785263,1.19e-06,56047,1,Reliable
3.6478524,87.9099,0.0002116,13.16594318,6.118e-05,3.6e-07,56047,1,Reliable
12.76747032,87.9099,0.00021187,13.16594409,8.953638e-06,1.6e-07,56047,1,Reliable
10.9435788,87.9099,0.00021326,13.16595121,6.772594e-06,1.5e-07,56047,1,Reliable
7.2957084,87.9099,0.0002134,13.16594267,-0.00019419424,-6.1e-07,56047,1,Reliable
7.29567696,87.91,0.00021462,13.16594189,-0.00015044709,-4.5e-07,56047,1,Reliable
5.471790960000001,87.91,0.00021465,13.16595516,7.2804281e-05,4.1e-07,56047,1,Reliable
3.64785864,87.9101,0.0002145,13.16595024,-6.5798e-05,-1.2e-07,56047,1,Reliable
1.82393376,87.9102,0.00021457,13.16594762,-5.1738399e-05,-7e-08,56047,1,Reliable
10.94355096,87.9101,0.0002142,13.16594556,-0.00019729,-6.3e-07,56047,1,Reliable
14.59141752,87.9102,0.0002143,13.16594963,-0.00012704918,-3.6e-07,56047,1,Reliable
9.11962728,87.91,0.00021509,13.16594846,-5.1687816e-05,-7e-08,56047,1,Reliable
7.29568656,87.9099,0.00021546,13.16595155,7.9947788e-05,4.3e-07,56047,1,Reliable
5.47181112,87.9099,0.00021645,13.16595995,0.00024035714,1.05e-06,56047,1,Reliable
5.47177176,87.9098,0.0002159,13.16594716,-2.9809e-05,1e-08,56047,1,Reliable
5.4717852,87.9097,0.0002156,13.16595243,-9.2703e-06,9e-08,56047,1,Reliable
10.94355456,87.9097,0.0002155,13.16594808,0.00012652,6.1e-07,56047,1,Reliable
3.64784376,87.9097,0.00021505,13.16595236,1.729964e-05,1.9e-07,56047,1,Reliable
18.23927496,87.9097,0.00021476,13.16595164,0.00035848744,1.5e-06,56047,1,Reliable
47.42207496,87.9097,0.0002176,13.16594913,0.00010834,5.4e-07,56047,1,Reliable
34.65457872,87.909,0.00022169,13.16594882,1.5441371e-05,1.9e-07,56047,1,Reliable
7.29570672,87.9093,0.0002229,13.16595159,4.108007e-05,2.9e-07,56047,1,Reliable
23.71102464,87.9093,0.00022544,13.16595344,-0.00021586976,-7e-07,56047,1,Reliable
9.11964168,87.9095,0.00022266,13.16595728,0.00018743691,8.5e-07,56047,1,Reliable
1.82393184,87.9093,0.00022244,13.16595363,4.0325192e-05,2.8e-07,56047,1,Reliable
12.7674936,87.9094,0.0002227,13.16595342,-0.0002072,-6.6e-07,56047,1,Reliable
10.94354328,87.9094,0.00022262,13.16594858,-0.00013056636,-3.7e-07,56047,1,Reliable
1.82393088,87.9093,0.00022234,13.16595452,0.00017956315,8.1e-07,56047,1,Reliable
3.6478584,87.9091,0.0002222,13.16595435,-3.693e-06,1.1e-07,56047,1,Reliable
7.29568896,87.9091,0.00022307,13.16595249,-5.6926199e-05,-9e-08,56047,1,Reliable
5.47179168,87.909,0.00022309,13.16596037,4.7358076e-05,3.1e-07,56047,1,Reliable
10.94354784,87.9091,0.0002231,13.1659548,-8.391e-05,-1.9e-07,56047,1,Reliable
9.11963808,87.909,0.00022506,13.16595836,0.00012896089,6.2e-07,56047,1,Reliable
9.11962728,87.9089,0.0002232,13.16595671,-7.9846e-06,1e-07,56047,1,Reliable
21.88711944,87.9088,0.0002236,13.16595724,7.1442863e-05,4e-07,56047,1,Reliable
25.534974,87.9089,0.0002259,13.16594987,0.00013737,6.5e-07,56047,1,Reliable
12.76750512,87.9089,0.00022475,13.16594461,-0.0002827796,-9.5e-07,56047,1,Reliable
1.8239172,87.9089,0.0002248,13.16593504,-0.0003647,-1.27e-06,56047,1,Reliable
5.47177392,87.9089,0.0002248,13.16594109,-0.00039554119,-1.38e-06,56047,1,Reliable
10.943568720000002,87.9089,0.0002252,13.16594344,-0.00031573,-1.08e-06,56047,1,Reliable
7.295702639999999,87.9088,0.00022566,13.16593681,-0.00016582423,-5.1e-07,56047,1,Reliable
16.41536592,87.9089,0.00022626,13.16594145,-0.00023697146,-7.8e-07,56047,1,Reliable
29.18284656,87.9087,0.0002266,13.16592895,-3.7219e-05,-1e-08,56047,1,Reliable
10.94355264,87.9092,0.00022519,13.16593424,-0.00010215847,-2.6e-07,56047,1,Reliable
7.29572232,87.9087,0.00022477,13.16594189,6.7531231e-05,3.9e-07,56047,1,Reliable
5.47179648,87.9087,0.00022682,13.16594041,-0.00015628641,-4.7e-07,56047,1,Reliable
3.64785384,87.9087,0.00022762,13.16593644,-0.00025962568,-8.6e-07,56047,1,Reliable
14.5914264,87.9084,0.00022838,13.16593785,-0.00019763214,-6.3e-07,56047,1,Reliable
7.29571512,87.9084,0.0002296,13.1659352,0.00016487,7.6e-07,56047,1,Reliable
1.82393112,87.9083,0.0002297,13.16593562,0.00015783,7.3e-07,56047,1,Reliable
10.94356416,87.9083,0.00022969,13.16593731,-7.7090304e-05,-1.7e-07,56047,1,Reliable
10.94356968,87.9082,0.0002306,13.16593895,0.00010745,5.4e-07,56047,1,Reliable
31.00677744,87.9082,0.00023121,13.16593871,0.00015189774,7.1e-07,56047,1,Reliable
3.64786176,87.908,0.000234,13.16593604,0.0002432,1.06e-06,56047,1,Reliable
1.82391744,87.9078,0.00023061,13.16593493,4.3108646e-05,2.9e-07,56047,1,Reliable
21.887136,87.9079,0.00023015,13.16593958,0.0001323034,6.3e-07,56047,1,Reliable
36.4785576,87.908,0.00023189,13.16593743,0.00012978919,6.2e-07,56047,1,Reliable
10.94356728,87.9079,0.0002332,13.16593584,-8.1527e-05,-1.8e-07,56047,1,Reliable
1.8239256,87.9079,0.000234,13.16593752,-0.00020636,-6.6e-07,56047,1,Reliable
10.9435656,87.908,0.0002349,13.16593865,-0.00019258145,-6.1e-07,56047,1,Reliable
10.94356008,87.9083,0.00023011,13.16593594,-5.5282489e-05,-8e-08,56047,1,Reliable
1.8239328,87.9088,0.0002337,13.16594191,-8.1021e-05,-1.8e-07,56047,1,Reliable
1.82392656,87.9086,0.00023421,13.16593955,-0.00012869327,-3.6e-07,56047,1,Reliable
9.119639759999998,87.9087,0.0002343,13.16594009,-0.00011591,-3.1e-07,56047,1,Reliable
10.94356416,87.9085,0.00023347,13.16594065,-0.00010376785,-2.7e-07,56047,1,Reliable
14.5914276,87.9085,0.00023435,13.16594238,-1.6345572e-05,7e-08,56047,1,Reliable
12.76749744,87.9082,0.0002347,13.1659404,-2.4952e-05,3e-08,56047,1,Reliable
12.76749768,87.9084,0.0002339,13.16594164,1.828609e-05,2e-07,56047,1,Reliable
9.11962008,87.908,0.0002329,13.16593633,0.00017266,7.9e-07,56047,1,Reliable
5.47178568,87.908,0.00023112,13.16594345,0.00041624604,1.72e-06,56047,1,Reliable
7.2957216,87.9079,0.00023126,13.16594186,0.00038769786,1.61e-06,56047,1,Reliable
5.47178784,87.9079,0.0002321,13.16593795,0.00027629,1.18e-06,56047,1,Reliable
5.47176504,87.9078,0.00023106,13.16594044,-0.00012902901,-3.6e-07,56047,1,Reliable
1.8239244,87.9077,0.00023123,13.16594517,0.00017604286,8e-07,56047,1,Reliable
10.94357496,87.9078,0.0002309,13.16594305,0.00037491,1.56e-06,56047,1,Reliable
10.94356176,87.9077,0.00023215,13.16593887,0.0002105334,9.3e-07,56047,1,Reliable
14.59141104,87.9078,0.00023306,13.1659396,0.00010813176,5.4e-07,56047,1,Reliable
9.11964072,87.9078,0.00023345,13.16594083,0.000114819,5.7e-07,56047,1,Reliable
7.29570936,87.9077,0.00023331,13.16593763,-1.352962e-05,8e-08,56047,1,Reliable
7.295696639999999,87.9077,0.00023387,13.16593835,-0.00016747089,-5.1e-07,56047,1,Reliable
9.11963472,87.9079,0.0002331,13.16594266,-7.5038231e-05,-1.6e-07,56047,1,Reliable
7.29571152,87.9079,0.00023352,13.16594228,-9.8157447e-05,-2.5e-07,56047,1,Reliable
12.767499119999998,87.9079,0.000234,13.16594041,-0.00013647,-3.9e-07,56047,1,Reliable
18.23925816,87.908,0.0002335,13.16593764,-0.00035640872,-1.23e-06,56047,1,Reliable
29.18283504,87.9081,0.00023421,13.16594349,-0.00015727708,-4.7e-07,56047,1,Reliable
10.94356728,87.9083,0.00023164,13.16594518,1.417876e-05,1.8e-07,56047,1,Reliable
12.76750344,87.9082,0.00023266,13.16594798,-0.00015150324,-4.5e-07,56047,1,Reliable
23.71103736,87.9082,0.0002307,13.16594104,-5.8328812e-05,-9e-08,56047,1,Reliable
5.4717804,87.9078,0.00022982,13.16594868,0.00027561937,1.18e-06,56047,1,Reliable
23.71106088,87.9078,0.00022934,13.16594866,0.00029614113,1.26e-06,56047,1,Reliable
20.0631912,87.9074,0.00022755,13.16594226,0.0003306835,1.39e-06,56047,1,Reliable
18.23925216,87.9076,0.00023049,13.16594393,0.0001159203,5.7e-07,56047,1,Reliable
23.71104024,87.9075,0.00023082,13.16594639,0.00021883964,9.7e-07,56047,1,Reliable
23.71104288,87.9076,0.00023039,13.16594545,9.6418173e-05,5e-07,56047,1,Reliable
21.88711344,87.9076,0.0002246,13.16594733,-0.0001258,-3.5e-07,56047,1,Reliable
1.82392824,87.9077,0.00022971,13.16594936,-0.00013020222,-3.7e-07,56047,1,Reliable
36.47852520000001,87.9081,0.00021333,13.16595018,-9.0088759e-05,-2.2e-07,56047,1,Reliable
9.11962584,87.9081,0.00022795,13.16595281,-5.8686693e-05,-1e-07,56047,1,Reliable
7.2956976,87.9081,0.00022769,13.16595509,6.3554385e-05,3.7e-07,56047,1,Reliable
5.4717914400000005,87.9081,0.00022855,13.16595743,0.00018654091,8.4e-07,56047,1,Reliable
10.94355624,87.9081,0.00022739,13.16595272,3.4562718e-05,2.6e-07,56047,1,Reliable
3.6478548,87.9081,0.00022711,13.16595137,0.0002320211,1.02e-06,56047,1,Reliable
3.64785576,87.9081,0.0002263,13.16595294,2.3032e-05,2.2e-07,56047,1,Reliable
5.47176984,87.9081,0.00022637,13.16595143,-2.305437e-06,1.2e-07,56047,1,Reliable
1.82393112,87.9081,0.00022632,13.16595343,0.00020100223,9e-07,56047,1,Reliable
21.8871012,87.908,0.00022628,13.16594955,0.00025541873,1.1e-06,56047,1,Reliable
31.00676256,87.908,0.00022608,13.16595504,0.00027019758,1.16e-06,56047,1,Reliable
18.23923992,87.908,0.00022881,13.16594513,-0.00014348126,-4.2e-07,56047,1,Reliable
12.76746816,87.9081,0.00022829,13.16595191,-0.00010175318,-2.6e-07,56047,1,Reliable
10.943557920000002,87.9081,0.00022714,13.16595756,-7.2891146e-05,-1.5e-07,56047,1,Reliable
10.94355888,87.9082,0.00022645,13.16595481,-0.00013273971,-3.8e-07,56047,1,Reliable
1.82392728,87.9084,0.00022647,13.16595166,-2.713895e-05,2e-08,56047,1,Reliable
21.88710288,87.9084,0.00022625,13.16595379,-0.00022133382,-7.2e-07,56047,1,Reliable
1.82392704,87.9086,0.00022575,13.16595532,4.6627722e-05,3.1e-07,56047,1,Reliable
5.47177872,87.9086,0.0002266,13.16595614,-4.6848e-05,-5e-08,56047,1,Reliable
5.47178352,87.9086,0.00022584,13.16595718,-0.00017664337,-5.5e-07,56047,1,Reliable
5.4717672,87.9087,0.00022696,13.16595318,-3.3091459e-05,0.0,56047,1,Reliable
5.47178208,87.9087,0.0002258,13.16595832,6.7992e-05,3.9e-07,56047,1,Reliable
1.82393016,87.9088,0.0002256,13.16595688,3.1628901e-05,2.5e-07,56047,1,Reliable
5.47176384,87.9087,0.0002257,13.16595548,-3.8568e-05,-2e-08,56047,1,Reliable
7.295718,87.9088,0.00022619,13.16595992,0.00022429624,9.9e-07,56047,1,Reliable
16.41531624,87.9087,0.0002253,13.16595703,-6.1255e-05,-1.1e-07,56047,1,Reliable
7.29569832,87.9089,0.0002253,13.16596069,0.00035128,1.47e-06,56047,1,Reliable
9.11965512,87.9088,0.0002221,13.16596375,0.00032281,1.36e-06,56047,1,Reliable
3.64783224,87.9089,0.00022252,13.16595243,1.4649513e-05,1.8e-07,56047,1,Reliable
10.94355216,87.909,0.00022282,13.16595672,0.00043526888,1.79e-06,56047,1,Reliable
5.47177656,87.909,0.0002215,13.16595793,0.00020237,9e-07,56047,1,Reliable
5.471767679999999,87.909,0.0002213,13.16595581,0.00025368,1.1e-06,56047,1,Reliable
1.82393352,87.909,0.00022274,13.1659599,0.00038455525,1.6e-06,56047,1,Reliable
10.94355048,87.909,0.0002225,13.16595659,0.00025234,1.09e-06,56047,1,Reliable
12.76747944,87.9089,0.00022217,13.16595482,0.00027157667,1.17e-06,56047,1,Reliable
21.88708896,87.909,0.0002231,13.16595334,4.5433e-05,3e-07,56047,1,Reliable
1.82392416,87.9089,0.00022192,13.16595625,-3.525439e-06,1.2e-07,56047,1,Reliable
5.47178304,87.9089,0.0002221,13.16595626,-2.5774e-06,1.2e-07,56047,1,Reliable
5.47175496,87.9089,0.00022133,13.16595434,-0.00026496518,-8.8e-07,56047,1,Reliable
5.47177608,87.9089,0.0002209,13.16595982,0.00012236,6e-07,56047,1,Reliable
5.47178208,87.9089,0.0002212,13.16596061,-8.8273e-05,-2.1e-07,56047,1,Reliable
7.29569328,87.909,0.0002208,13.16595764,-0.00021063141,-6.8e-07,56047,1,Reliable
5.471778479999999,87.909,0.00022146,13.16595815,1.204596e-05,1.7e-07,56047,1,Reliable
5.47178568,87.9091,0.00022054,13.16595783,-0.00012777604,-3.6e-07,56047,1,Reliable
12.76746,87.9092,0.00022023,13.16595398,-0.00029754098,-1.01e-06,56047,1,Reliable
5.47177872,87.9095,0.00021957,13.16595934,-3.344678e-05,0.0,56047,1,Reliable
10.94354688,87.9095,0.00021911,13.16595897,-9.5486191e-05,-2.4e-07,56047,1,Reliable
7.29569304,87.9096,0.00021841,13.16596314,-0.0001843399,-5.8e-07,56047,1,Reliable
5.47178664,87.9098,0.00021714,13.16596368,0.00014067062,6.7e-07,56047,1,Reliable
10.943556,87.9098,0.00021626,13.16596312,-0.00019551486,-6.2e-07,56047,1,Reliable
7.29569304,87.9098,0.00021548,13.16595821,8.8754853e-05,4.7e-07,56047,1,Reliable
7.29569832,87.9098,0.0002149,13.16596339,0.00012156506,5.9e-07,56047,1,Reliable
16.41534192,87.9098,0.00021405,13.16596505,7.4624863e-05,4.1e-07,56047,1,Reliable
25.53493896,87.9099,0.00021337,13.16595721,0.00012766347,6.2e-07,56047,1,Reliable
5.47177224,87.9099,0.00021337,13.16596152,0.00019944376,8.9e-07,56047,1,Reliable
10.94355312,87.9099,0.00021278,13.16596225,0.00017087842,7.8e-07,56047,1,Reliable
1.8239208,87.91,0.00021355,13.16595899,0.00019303025,8.7e-07,56047,1,Reliable
9.11962368,87.91,0.0002136,13.16596133,0.0001631906,7.5e-07,56047,1,Reliable
12.76747032,87.9101,0.00021393,13.16595729,0.0003414562,1.43e-06,56047,1,Reliable
7.295700239999999,87.9102,0.00021309,13.16595907,0.00013516834,6.5e-07,56047,1,Reliable
23.71105992,87.9102,0.00021214,13.16595666,7.5655339e-05,4.2e-07,56047,1,Reliable
3.64785576,87.9104,0.00021066,13.16594287,-0.00065749159,-2.38e-06,56047,1,Reliable
23.71105176,87.9104,0.0002102,13.1659417,-0.00067884062,-2.47e-06,56047,1,Reliable
20.06320488,87.9106,0.00020876,13.16594119,-0.0006645433,-2.41e-06,56047,1,Reliable
3.64786608,87.9112,0.00021025,13.16593352,5.9676142e-05,3.6e-07,56047,1,Reliable
7.29571056,87.911,0.00020758,13.16593083,-8.983179e-05,-2.1e-07,56047,1,Reliable
5.4718044,87.9109,0.0002052,13.16593426,-0.00010279,-2.6e-07,56047,1,Reliable
9.11964048,87.9119,0.00020995,13.16592699,-9.7561284e-05,-2.4e-07,56047,1,Reliable
5.4717816,87.9111,0.00020628,13.16593172,-0.00011662103,-3.2e-07,56047,1,Reliable
9.11964744,87.9112,0.00020681,13.16593424,-2.3240164e-05,4e-08,56047,1,Reliable
7.29572208,87.9113,0.00020634,13.16593344,-4.470838e-06,1.1e-07,56047,1,Reliable
1.82392704,87.9113,0.0002058,13.16592899,8.62e-05,4.6e-07,56047,1,Reliable
9.1196496,87.9113,0.00020607,13.16593046,0.00011730576,5.8e-07,56047,1,Reliable
5.47177104,87.9114,0.00020541,13.16592874,0.00012180064,5.9e-07,56047,1,Reliable
